,score,crawl_id,chunk_id,title,url,text_content,question,answer
9,0.515188547507099,4abcbfd8-5343-447d-82b6-d0323c2174f4,8756a16f-ac98-49b6-bb1c-d01ee80bdceb,Quels ont été les résultats de l'étude;Que signifient les résultats de l'étude,https://inspection.canada.ca/salubrite-alimentaire-pour-l-industrie/chimie-et-microbiologie-alimentaires/bulletin-d-enquete-et-rapports-d-analyse-sur-la-sa/lait-gluten-et-soja-non-declares-dans-les-jus/fra/1578466418343/1578466418781,"Quels ont été les résultats de l'étude Tous les jus et nectars échantillonnés dans le cadre de cette étude se sont révélés exempts de quantités décelables de lait, de gluten et de soja non déclarés.
Que signifient les résultats de l'étude Sur les 300 échantillons analysés, aucun ne contenait de quantité décelable de lait, de gluten ou de soja non déclarés. L'étendue des mesures de suivi prises par l'ACIA est fondée sur le niveau de contamination et le risque pour la santé qui en résulte, tel que déterminé par une évaluation des risques pour la santé. Les mesures de suivi appropriées peuvent comprendre l'analyse d'échantillons supplémentaires, l'inspection des installations et le rappel de produits. L'évaluation des risques pour la santé est basée sur l'exposition aux allergènes et au gluten par la consommation. L'exposition est calculée en fonction des portions types de chaque aliment. L'évaluation fondée sur la taille des portions signifie que les quantités décelables de gluten et d'allergènes non déclarés dans les aliments ne causent pas nécessairement une réaction chez une personne allergique. Cette étude a généré de nouveaux renseignements sur les concentrations de base de lait, de gluten et de soja non déclarés dans les produits de jus recueillis dans six villes du Canada. L'information recueillie dans le cadre de cette étude, combinée à d'autres données, dont celles de l'Étude canadienne sur l'alimentation totale et les données sur la consommation d'aliments de l'Enquête canadienne sur les mesures de la santé de Statistique Canada, sont essentielles à l'évaluation du risque pour la santé que présente notre approvisionnement alimentaire pour les consommateurs canadiens. Les activités de surveillance de l'Agence servent aussi à informer le public canadien et les intervenants en sensibilisant davantage les consommateurs et elles contribuent à renforcer la confiance du public dans leur approvisionnement alimentaire en éliminant les produits non conformes.",Quels ont été les résultats de l'étude ?,"Tous les jus et nectars échantillonnés dans le cadre de cette étude se sont révélés exempts de quantités décelables de lait, de gluten et de soja non déclarés."
10,0.5635231587874483,c36b7fd9-217f-4359-80d7-a19a4cfe5c49,7d27963f-517d-4fa9-a059-dbf483994c6b,"B2. Méthodes d'amélioration, de production semencière et de production agricole",https://inspection.canada.ca/varietes-vegetales/vegetaux-a-caracteres-nouveaux/demandeurs/directive-94-08/documents-sur-la-biologie/lens-culinaris-medikus-lentille-/fra/1330978380871/1330978449837," La lentille se sème directement sur chaume de céréales, tôt au printemps, à raison de 132 graines par mètre carré (12 par pied carré), ce qui équivaut à environ 45 kg/ha pour les petites graines de ""Eston"", 60 kg/ha pour les graines moyennes de ""CDC Richlea"", et 90 kg/ha pour les grosses graines de ""Laird""
 La germination peut se faire à la lumière ou à l'obscurité et malgré les fluctuations de température
 Cependant, le taux de germination varie fortement selon la température, le cultivar et la grosseur des graines
 La lentille se cultive le plus souvent en rotation après des céréales comme le blé de printemps ou le blé dur
 Elle est sensible à l'ascochytose et à l'anthracnose, et cette sensibilité varie selon les types de plantes cultivées dans la même rotation
 La moisissure blanche peut être un problème, si la lentille est cultivée après une plante à feuilles larges sensible à cette maladie, comme le canola, la moutarde ou le pois
 Les sujets spontanés de canola ou de moutarde sont parfois difficiles à combattre dans les champs de lentille
 Par ailleurs, les graines provenant de sujets spontanés d'orge, de blé dur ou d'autres céréales sont difficiles à enlever des récoltes de lentille (Saskatchewan Agriculture and Food, 2000)",How is lentil sown?,"Lentil is sown directly on cereal stubble, early in the spring, at a rate of 132 seeds per square meter (12 per square foot), which is equivalent to about 45 kg/ha for small seeds of 'Eston', 60 kg/ha for medium seeds of 'CDC Richlea', and 90 kg/ha for large seeds of 'Laird'."
11,0.7016675047736711,6740c0a0-289b-487d-9d88-03586b839316,5bcc95bc-4d78-4c8e-8b50-8cb988fa6777,Food safety testing reports,https://inspection.canada.ca/food-safety-for-industry/food-chemistry-and-microbiology/food-safety-testing-bulletin-and-reports/eng/1453324778043/1453327843364," coli in Fresh Leafy Herbs 2012 to 2014 In a targeted survey, 2472 fresh leafy herb samples were analyzed for bacterial pathogens
 99
5% of the samples were assessed as satisfactory
 Salmonella was found in 1 sample and high levels of generic E
 coli were found in 7 samples
 Subsequent food safety investigations, including an establishment inspection and product testing resulted in no product recalls as the products were not considered to represent a health risk to consumers
 Microbiology 2018-09-04 2012-2014 Bacterial Pathogens and Generic E
 coli in Green Onions 2012 to 2014 A targeted survey on bacterial pathogens in green onions analyzed 2,903 samples for Salmonella, Shigella, E
 coli O157:H7/NM, and Listeria monocytogenes
 The survey also analyzed samples for generic E
 coli as an indicator of fecal contamination
 Most samples (99
7 per cent) were found to be satisfactory
 One sample was positive for Salmonella and seven for high levels of generic E
 coli
 Follow up food safety investigations resulted in one product recall
 In addition, elevated but acceptable levels of generic E
 coli were found in two products
 These levels did not warrant follow up activities
 Microbiology 2019-08-13 2012-2014 Bacterial Pathogens and Generic E
 coli in Leafy Vegetables 2012 to 2014 In a targeted survey, 2977 fresh leafy vegetable samples were tested for bacterial pathogens
 99
5% of the samples were assessed as satisfactory
 L
 monocytogenes was found in 1 sample
 The CFIA conducted appropriate follow-up activities for the contaminated product, including a product recall
 High levels of generic E
 coli was found in 4 samples
 Further evaluations of these samples resulted in no immediate follow-up activities
 Microbiology 2019-08-13 2012-2014 Bacterial Pathogens and Generic E",What was the result of the targeted survey on bacterial pathogens in fresh leafy herbs?,"In the targeted survey on bacterial pathogens in fresh leafy herbs, 99.5% of the samples were assessed as satisfactory. Salmonella was found in 1 sample and high levels of generic E. coli were found in 7 samples. Subsequent food safety investigations, including an establishment inspection and product testing, resulted in no product recalls as the products were not considered to represent a health risk to consumers."
12,0.5476107704194897,208c063e-d6a2-4d2d-861f-41c72721c638,37b713df-da5e-4880-9d78-37c3e3801328,3.9.2 En provenance de la zone continentale des États-Unis,https://inspection.canada.ca/protection-des-vegetaux/especes-envahissantes/directives/date/d-08-04/fra/1323752901318/1323753612811," Un permis d'importation est requis pour certains végétaux en provenance de la zone continentale des États-Unis
 Dans ces cas, l'importateur canadien doit indiquer sur le formulaire de demande de permis si les végétaux seront avec ou sans terre
 Il est fortement recommandé que l'importateur indique ces deux états sur le formulaire de demande, même si l'intention est d'importer seulement des végétaux dont la majorité de la terre a été retirée afin d'en faciliter l'envoi
 Ceci aidera à éviter les situations où des végétaux avec de petites quantités de terre sont refusés à leur arrivée au Canada car ils ont été importés sous un permis d'importation qui mentionne seulement des végétaux entièrement exempts de terre
",Quels végétaux nécessitent un permis d'importation en provenance de la zone continentale des États-Unis?,Certains végétaux en provenance de la zone continentale des États-Unis nécessitent un permis d'importation.
13,0.7016675047736711,6740c0a0-289b-487d-9d88-03586b839316,d49e8dc4-487e-48dc-87af-39b957c2afee,Food safety testing reports,https://inspection.canada.ca/food-safety-for-industry/food-chemistry-and-microbiology/food-safety-testing-bulletin-and-reports/eng/1453324778043/1453327843364," It was determined that the positive samples were considered unlikely to pose a concern to human health
 Appropriate product follow-up actions were initiated that reflected the magnitude of the health concern
 Chemical residue 2018-09-04 2010-2011 Gluten in Ground Spices 2010 to 2011 In a targeted survey, 268 ground spices were analyzed for the presence of gluten
 63 samples were found to contained detectable levels of gluten
 All positive results were followed-up by the CFIA which resulted in a recall
 Chemical residue 2018-09-04 2010-2011 Melamine in Milk-Based and Soy-Based Products 2010 to 2011 In a targeted survey, 590 samples of milk-based and soy-based products were analyzed for melamine
 The samples collected included 302 milk-based and 288 soy-based products
 100% of the results obtained from the testing of milk-based and soy-based products in this targeted survey were found to be satisfactory
 Chemical residue 2018-09-04 2010-2011 Mercury in Dried Tea, Soft Drinks and Corn Syrup 2010 to 2011 In a targeted survey, 386 samples or dried tea, soft drinks and corn syrup were analyzed for mercury
 53% of the samples tested did not contain any detectable residues of mercury
 Levels of mercury detected in positive samples were not expected to pose an unacceptable health risk
 Chemical residue 2018-09-04 2010-2011 Microcystins in Bottled Water 2010 to 2011 In a targeted survey, 300 samples of bottled water were analyzed for microcystins
 All of the samples did not contain detectable levels of microcystins
 Chemical residue 2018-09-04 2010-2011 Milk and Egg in Beer 2010 to 2011 In a targeted survey, 196 samples of beer were analyzed for milk (casein and beta-lactoglobulin) and egg",What is the purpose of food safety testing reports?,The purpose of food safety testing reports is to analyze food samples for various contaminants and ensure they meet safety standards.
14,0.4730060866086148,dc4e2e31-4e44-4db9-87b0-594133493f48,eeab38c6-8382-48a3-b1e7-9c6b34040a4c,Résumé,https://inspection.canada.ca/salubrite-alimentaire-pour-l-industrie/chimie-et-microbiologie-alimentaires/bulletin-d-enquete-et-rapports-d-analyse-sur-la-sa/legumes-feuilles-et-les-oignons-verts/fra/1430919415291/1430919415854," Le VHA n'a été détecté dans aucun des échantillons analysés, tandis que des NoV ont été trouvés dans 25 échantillons de légumes-feuilles (2,2 %) et 3 échantillons d'oignons verts (0,5 %)
 Les résultats positifs indiquent que les produits sont entrés en contact avec les virus à un moment donné dans la chaîne de production et de distribution, et donnent à penser que les bonnes pratiques agricoles (BPA) ou les bonnes pratiques de fabrication (BPF) n'ont pas été suivies ou mises en œuvre de façon appropriée
 Des mesures de suivi immédiates n'ont pu être prises, car les types de produits examinés dans le cadre de la présente étude avaient une très courte durée de conservation et n'étaient plus offerts sur le marché au moment où les résultats ont été confirmés
 Aucune éclosion de NoV ou du VHA associée à la consommation de ces produits n'a été signalée durant la présente étude
 Étant donné que les méthodes courantes de détection des virus sont des épreuves moléculaires qui n'établissent pas de distinction entre les virus vivants infectieux et les virus morts, il était impossible de déterminer à l'aide des seuls résultats de laboratoire si les échantillons positifs pouvaient causer des maladies
 Il importe de noter que la virologie alimentaire est un domaine assez récent et qu'il n'existe actuellement aucun critère d'évaluation reconnu à l'échelle internationale ni de méthodes d'analyse harmonisées concernant la détection des virus dans les fruits et légumes frais",Quels virus ont été trouvés dans les échantillons de légumes-feuilles et d'oignons verts?,"Des NoV ont été trouvés dans 25 échantillons de légumes-feuilles (2,2 %) et 3 échantillons d'oignons verts (0,5 %)."
15,0.2096326882476985,f60c3f64-9efb-41fd-8da7-22fd0924befb,21234c95-8a8f-4182-bfbd-2ab1b0e55b0e,For consumers,https://inspection.canada.ca/about-cfia/transparency/regulatory-transparency-and-openness/food-safety-investigations/est-99-and-est-639-e-coli-/eng/1570137688624/1570137910930,"R
#4, Guelph, ON Starsky Bnls Beef Brisket Variable 0202154 027309 All units sold from November 21, 2018 up to and including November 30, 2018 Sold at Starsky Fine Foods, 3115 Dundas Street West, Mississauga, ON Starsky Veal Shank Bone In Variable 0202141 030568 All units sold from November 21, 2018 up to and including November 30, 2018 Sold at Starsky Fine Foods, 3115 Dundas Street West, Mississauga, ON Starsky Lean Ground Beef Variable 0202025 016961 All units sold from November 21, 2018 up to and including November 30, 2018 Sold at Starsky Fine Foods, 3115 Dundas Street West, Mississauga, ON Milliken Meats Products Ltd
 Beef Oxtail Variable (sold clerk-served) None All units sold from June18, 2019 up to and including July 20, 2019 Sold at Milliken Meats Products Ltd
, 7750 Birchmount Road, Unit 17, Markham, ON Milliken Meats Products Ltd
 Veal Tails Variable (sold clerk-served) None All units sold from June 7, 2019 up to and including June 20, 2019 Sold at Milliken Meats Products Ltd
, 7750 Birchmount Road, Unit 17, Markham, ON Galleria Supermarket – Thornhill Fresh Beef Top Blade Muscle Variable Starting with 0 210237 All units sold from June 5, 2019 up to and including June 19, 2019 Sold at Galleria Superstore, 7040 Yonge St","What products were sold at Starsky Fine Foods in Mississauga, ON?","Starsky Fine Foods in Mississauga, ON sold the following products:
- Starsky Bnls Beef Brisket Variable 0202154 027309
- Starsky Veal Shank Bone In Variable 0202141 030568
- Starsky Lean Ground Beef Variable 0202025 016961"
16,0.577869791294467,7cc3b98c-4103-4d47-96a7-0d23c0e80a57,b5bf790f-d188-40b0-8c43-1ca2045dca7a,Part E - Bibliography,https://inspection.canada.ca/plant-varieties/plants-with-novel-traits/applicants/directive-94-08/biology-documents/triticum-turgidum-ssp-durum/eng/1330983955477/1330984025320," Current status of wide hybridization in wheat
 Euphytica, 32: 17- 31
 Talbert LE, NK Blake, EW Storlie, M Lavin
 1995
 Variability in wheat based on low-copy DNA sequence comparisons
 Genome, 38: 951-957
 Thomas AG, RF Wise, BL Frick, L Juras
 1996
 Saskatchewan weed survey of cereal, oilseed and pulse crops in 1995
 Weed survey series, publication 96-1
 Agriculture and Agri-Food Canada, Saskatoon Research Centre, Saskatoon, Canada
 Tsitsin NV
 1940
 Distant hybridization-the chief method of breeding
 Breeding and Seed Growing 10: 4-7
 van Slageren MW
 1994
 Wild wheats: a monograph of Aegilops L
 and Amblyopyrum (Jaub
 & Spach) Eig (Poaceae)
 Wageningen Agriculture University Papers 1994(7)
 Wall AM, R Ripley, MD Gale
 1971
 The position of a locus on chromosome 5B of Triticum aestivum affecting homoeologous meiotic pairing
 Genet Res
, 18: 329-339
 Wang GZ, NT Miyashita, K Tsunewaki
 1997
 Plasmon analyses of Triticum (wheat) and Aegilops: PCR-single-strand conformational polymorphism (PCR-SSCP) analyses of organellar DNA
 PNAS
, 94: 14570-14577
 Zorunko VI, VM Pylnev, AV Ageeva
 1996
 Spontaneous hybridization and its relation to the nature of flowering in winter durum wheat
 Nauchnoe obespechenie agropromyshlennogo kompleksa
 pp
 57-61
",What is the current status of wide hybridization in wheat?,"The current status of wide hybridization in wheat is discussed in the article 'Current status of wide hybridization in wheat' published in Euphytica, 32: 17-31."
17,0.5007385818294086,617a6d00-f49c-46a1-8b31-ccf1a4646fc0,74455f79-3822-460f-a503-ee0e320802bd,Avis,https://inspection.canada.ca/avertissements/2021-10-29/fra/1635537125574/1635537131395,Avis Ces archives de rappels d'aliments et d'alertes à l'allergie déjà publiées sont tenues à des fins de référence et de recherche. Les utilisateurs doivent prendre note que les produits énumérés dans les archives ont été retirés du marché ou ont fait l'objet de mesures correctrices appropriées. Les rappels d'aliments ou les alertes à l'allergie ne témoignent pas du degré de salubrité des produits alimentaires fabriqués à une date ultérieure.,Quel est le but des archives de rappels d'aliments et d'alertes à l'allergie déjà publiées ?,Les archives de rappels d'aliments et d'alertes à l'allergie déjà publiées sont tenues à des fins de référence et de recherche.
18,0.5355205392896387,3c9ca448-f5b6-4e8c-855e-2403ccff5fcf,7f6d6c84-fdf8-4651-913c-e9348f0e9c86,Suzanne T. Roy,https://inspection.canada.ca/a-propos-de-l-acia/transparence/consultations-et-participation/groupes-consultatifs/comite-consultatif-ministeriel/fra/1556654287531/1556654287794,"Suzanne T
 Roy Suzanne Roy possède une expérience diversifiée, tant à l'échelle nationale qu'à l'échelle internationale, du développement de marchés et de produits, de la planification stratégique, des relations avec les intervenants, des affaires réglementaires et de la responsabilité sociale des entreprises
 Mme Roy a travaillé au sein de l'entreprise Algues acadiennes ltée pendant plus de 25 ans à titre de membre-pivot de l'équipe de direction
 Elle a travaillé dans les chaînes d'approvisionnement agroalimentaire et les environnements réglementaires de plusieurs pays et États, dont le Canada, le Japon, la Communauté économique européenne et les États-Unis, pour mettre en place de nouveaux produits et catégories de produits
 Mme Roy continue d'appuyer l'entreprise à titre de conseillère, mais elle conseille aussi maintenant de façon indépendante des entreprises entrepreneuriales, en innovations, exportateurs et familiales
 Mme Roy s'est également beaucoup engagée au sein de la collectivité et est reconnue pour le leadership qu'elle y exerçait, notamment en présidant des conseils et des comités d'entreprises à but non lucratif et d'entreprises sociales, ainsi qu'en servant de mentor à des entrepreneurs
 En outre, elle est actuellement membre du conseil et présidente du comité de vérification du Conseil de développement économique de la Nouvelle-Écosse et membre du comité directeur national du Club 30 % Canada
 En 2019, elle a été invitée à participer en tant que mentor et experte à l'Université de Kyoto dans le cadre de la première mission commerciale de femmes entrepreneures au Japon, organisée par la Fondation Asie-Pacifique du Canada",Who is Suzanne T. Roy?,"Suzanne T. Roy is an experienced professional with diverse expertise in market and product development, strategic planning, stakeholder relations, regulatory affairs, and corporate social responsibility. She has worked at Algues acadiennes ltée for over 25 years as a key member of the management team. She has also worked in agri-food supply chains and regulatory environments in various countries and states, including Canada, Japan, the European Economic Community, and the United States, to introduce new products and product categories. Currently, she serves as an advisor to Algues acadiennes ltée and provides independent advisory services to entrepreneurial, innovative, exporting, and family businesses. Suzanne T. Roy has been actively involved in the community and is recognized for her leadership, including chairing non-profit and social enterprise boards and committees, as well as mentoring entrepreneurs. She is a member of the board and chair of the audit committee of the Nova Scotia Economic Development Council and a member of the national steering committee of 30% Club Canada. In 2019, she was invited to participate as a mentor and expert at Kyoto University as part of the first women entrepreneurs' business mission to Japan, organized by the Asia Pacific Foundation of Canada."
19,0.5584333868208988,a0ff8f67-f0cb-4047-a2ee-d81e796d4910,2866debc-049b-484a-9747-a024b3edf106,1.5.2.3 Program oversight,https://inspection.canada.ca/exporting-food-plants-or-animals/food-exports/food-specific-export-requirements/meat/crfpcp/eng/1434119937443/1434120400252,"3Third party audits Within a year of enrollment, an audit of the facility must be conducted by a third party, using the checklist provided in Annex 6 - Audit checklist for commercial feed facility, to confirm that program requirements continue to be met Thereafter, third party audits of the facility are required to be performed every year Minor and serious deviations noted during ongoing oversight are to be correct during required timelines Major deviations impacting program status are to be reported to the Animal Feed and Veterinary Biologics Program of the CFIA within 24 hours of identification Upon completion of external audits, the facility must provide a signed copy of the Audit Result Summary, found at the end of Annex 6, to the Animal Feed and Veterinary Biologics Program of the CFIA (cfia
afp-paa
acia@inspection
gc
ca) in accordance with the following timelines: within 24 hours of the identification of a major deviation impacting program status within 2 business days of receiving the audit report signed by the external auditor Not following these timelines may result in compliance actions up to and including delistment from the program Information to be included in the e-mail subject line: the facility identification number the appropriate category of the inspection outcome (for example: non-adherence) 1
5
2
3
4 Recordkeeping Documentation, including audit reports, documentation of follow-up activities for deviations identified during normal facility operations, production, receiving and distribution records, copies of all letters of guarantee received from suppliers and issued by the facility to farms and other commercial feed facilities enrolled in the program must be kept on-site for 2 years from the time of distribution of the feed or until next third party audit and made available for verification to third party auditors, including CFIA or foreign auditors
",What are the requirements for third party audits of the facility?,"Within a year of enrollment, an audit of the facility must be conducted by a third party, using the checklist provided in Annex 6 - Audit checklist for commercial feed facility, to confirm that program requirements continue to be met. Thereafter, third party audits of the facility are required to be performed every year. Minor and serious deviations noted during ongoing oversight are to be corrected during required timelines. Major deviations impacting program status are to be reported to the Animal Feed and Veterinary Biologics Program of the CFIA within 24 hours of identification. Upon completion of external audits, the facility must provide a signed copy of the Audit Result Summary, found at the end of Annex 6, to the Animal Feed and Veterinary Biologics Program of the CFIA (cfia
afp-paa
acia@inspection
gc
ca) in accordance with specific timelines."
20,0.5848768497200159,94fb4a17-8f28-49a7-90cf-394e28b77c72,0676c2d9-48da-4901-9a04-5d2e00992de1,Meat products for which a minimum meat protein content is prescribed,https://inspection.canada.ca/food-labels/labelling/industry/meat-and-poultry-products/eng/1632494849908/1632495277194,"5% Meat loafTable note 2 Meat lunchTable note 2 Luncheon meatTable note 2 9
5% Chopped ham 12% Creton 11
5% Country-style creton 12% Black pudding Blood pudding 9
5% Table notes Table note 1 Unless otherwise specified, the % meat protein is for products in the cooked state
 Return to Table note 1 referrer Table note 2 The word meat may be replaced by the name of the animal species or the cut of meat of the animal species
 Return to Table note 2 referrer",What are some meat products for which a minimum meat protein content is prescribed?,"Some meat products for which a minimum meat protein content is prescribed include meat loaf, meat lunch, luncheon meat, chopped ham, creton, country-style creton, black pudding, and blood pudding."
